(-60, 94) = 0
(96, 114) = 1
(5, 90) = 1
(92, 141) = 1
(165, -173) = 1
(-19, -161) = 0
(118, 101) = 1
(-107, -47) = 0
(-7, 18) = 0
(3, -23) = 1
(121, 200) = 1
(59, -156) = 1
(-54, -66) = 0
(-166, 122) = 0
(60, -112) = 1
(98, -1) = 1
(171, 27) = 1
(-80, 181) = 0
(25, -7) = 1
(-145, 93) = 0
(-190, 57) = 0
(-40, -183) = 0
(-92, 170) = 0
(-42, 153) = 0
(14, -50) = 1
(52, -136) = 1
(-126, 118) = 0
(12, 16) = 1
(169, 24) = 1
(-89, 40) = 0
(46, -36) = 1
(62, 100) = 1
(-66, 181) = 0
(-49, -200) = 0
(132, 159) = 1
(-179, -30) = 0
(109, -96) = 1
(-74, -8) = 0
(197, 129) = 1
(75, -90) = 1
(152, -165) = 1
(106, 197) = 1
(-187, 115) = 0
(-158, 164) = 0
(-23, -169) = 0
(183, -65) = 1
(-143, -134) = 0
(147, 54) = 1
(-139, -196) = 0
(-36, -176) = 0
(-185, 63) = 0
(-16, 83) = 0
(-130, 38) = 0
(99, 158) = 1
(192, -116) = 1
(-47, 30) = 0
(119, -37) = 1
(-83, -39) = 0
(138, 97) = 1
(-138, 132) = 0
(-170, -24) = 0
(179, 11) = 1
(-173, 80) = 0
(81, 30) = 1
(-43, 3) = 0
(128, -52) = 1
(183, -198) = 1
(135, -53) = 1
(-137, 72) = 0
(146, 51) = 1
(184, -105) = 1
(123, -157) = 1
(184, 30) = 1
(185, 89) = 1
(89, 126) = 1
(-27, 48) = 0
(-123, -157) = 0
(-153, 52) = 0
(194, 198) = 1
(-170, 74) = 0
(142, -192) = 1
(-144, -56) = 0
(27, -56) = 1
(132, -16) = 1
(47, 99) = 1
(178, -56) = 1
(-157, -126) = 0
(86, -46) = 1
(-93, -101) = 0
(-64, 21) = 0
(111, 56) = 1
(190, 161) = 1
(93, 70) = 1
(31, -65) = 1
(59, -84) = 1
(5, 48) = 1
(8, -19) = 1
(-74, -174) = 0
(-164, -62) = 0
(104, -96) = 1
(-161, 163) = 0
(63, -68) = 1
(-76, -54) = 0
(-4, -165) = 0
(-174, -89) = 0
(63, -109) = 1
(56, -54) = 1
(-134, -148) = 0
(66, -22) = 1
(64, 148) = 1
(-200, -52) = 0
(69, -182) = 1
(13, -87) = 1
(-4, -34) = 0
(-135, -148) = 0
(-192, 190) = 0
(50, -8) = 1
(-104, -96) = 0
(131, 110) = 1
(59, 104) = 1
(113, 9) = 1
(87, -29) = 1
(200, 156) = 1
(60, 59) = 1
(31, 197) = 1
(58, 127) = 1
(79, -149) = 1
(-147, 126) = 0
(136, -152) = 1
(-42, -146) = 0
(88, -112) = 1
(16, 10) = 1
(-190, -145) = 0
(-59, -147) = 0
(12, -42) = 1
(-118, 24) = 0
(-9, 47) = 0
(53, 192) = 1
(-34, 32) = 0
(194, -170) = 1
(-126, -64) = 0
(6, -158) = 1
(56, -87) = 1
(-125, 69) = 0
(50, -15) = 1
(-99, -59) = 0
(-98, -52) = 0
(-182, -21) = 0
(-146, 68) = 0
(-3, -40) = 0
(59, -48) = 1
(-108, -162) = 0
(-136, 138) = 0
(69, -10) = 1
(-47, -45) = 0
(-110, -189) = 0
(-164, 57) = 0
(67, -127) = 1
(95, 28) = 1
(183, -174) = 1
(157, -122) = 1
(144, -100) = 1
(55, 177) = 1
(103, 98) = 1
(-6, -89) = 0
(-55, -34) = 0
(36, 193) = 1
(-1, -199) = 0
(131, -104) = 1
(153, -156) = 1
(86, 129) = 1
(-136, -41) = 0
(-101, 172) = 0
(47, 181) = 1
(-25, 103) = 0
(-128, 194) = 0
(60, 148) = 1
(-72, -88) = 0
(47, -45) = 1
(138, -22) = 1
(-57, -127) = 0
(66, -68) = 1
(25, -193) = 1
(103, -161) = 1
(124, -44) = 1
(12, -91) = 1
(-146, 137) = 0
(84, -114) = 1
(-20, -156) = 0
(11, -95) = 1
(78, -74) = 1
(-157, 143) = 0
(16, -91) = 1
(117, 80) = 1
(69, -57) = 1
(33, -132) = 1
(-183, -192) = 0
(157, -178) = 1
(-114, -3) = 0
(61, -30) = 1
(199, 102) = 1
(-117, -104) = 0
(-102, -15) = 0
(-14, 181) = 0
(-40, -106) = 0
(-85, 68) = 0
(178, -54) = 1
(147, -146) = 1
(163, -65) = 1
(-102, 143) = 0
(12, -65) = 1
(38, 120) = 1
(-34, 167) = 0
(190, 8) = 1
(140, -139) = 1
(-170, 17) = 0
(135, 27) = 1
(-88, -52) = 0
(-153, -173) = 0
(126, -79) = 1
(-102, 84) = 0
(27, 116) = 1
(1, -82) = 0
(-121, -99) = 0
(-14, 185) = 0
(-80, 190) = 0
(97, -176) = 1
(-87, -171) = 0
(115, 154) = 1
(159, -188) = 1
(92, 181) = 1
(193, -127) = 1
(-137, -158) = 0
(-119, 65) = 0
(136, 127) = 1
(100, -185) = 1
(112, 96) = 1
(103, 141) = 1
(57, -184) = 1
(0, 49) = 1
(60, -68) = 1
(38, -30) = 1
(10, -141) = 1
(-126, 73) = 0
(-163, -68) = 0
(52, 48) = 1
(-87, 115) = 0
(187, 30) = 1
(-87, -31) = 0
(51, -135) = 1
(-122, 92) = 0
(33, 146) = 1
(-95, -154) = 0
(18, 70) = 1
(3, -69) = 1
(29, -112) = 1
(-163, 42) = 0
(-36, 85) = 0
(-114, 58) = 0
(138, 15) = 1
(-51, 59) = 0
(-19, -48) = 0
(3, -135) = 1
(-110, 4) = 0
(-186, -20) = 0
(-90, 141) = 0
(27, 32) = 1
(-135, -186) = 0
(-1, -88) = 0
(-102, 181) = 0
(-51, 85) = 0
(-100, 59) = 0
(-183, -140) = 0
(-106, -182) = 0
(15, -30) = 1
(-180, -14) = 0
(-41, 93) = 0
(116, -57) = 1
(109, 179) = 1
(182, 35) = 1
(-181, -177) = 0
(-138, 121) = 0
(113, 66) = 1
(185, 48) = 1
(-57, 88) = 0
(-102, -16) = 0
(-46, -142) = 0
(110, 145) = 1
(-124, 131) = 0
(94, 170) = 1
(-8, -132) = 0
(-74, 188) = 0
(76, -16) = 1
(38, 38) = 1
(-179, 65) = 0
(-160, 81) = 0
(-15, 133) = 0
(-75, 4) = 0
(62, 123) = 1
(16, 152) = 1
(-33, 157) = 0
(35, -101) = 1
(-66, 169) = 0
(-27, -161) = 0
(147, 169) = 1
(-6, 89) = 0
(-114, 113) = 0
(-43, 81) = 0
(-100, 96) = 0
(-106, -122) = 0
(85, 121) = 1
(14, -157) = 1
(-12, -18) = 0
(90, 136) = 1
(-150, 163) = 0
(59, 50) = 1
(182, 158) = 1
(-108, -134) = 0
(156, 120) = 1
(-138, 67) = 0
(180, 43) = 1
(10, -151) = 1
(-153, 137) = 0
(135, 173) = 1
(75, 81) = 1
(139, -167) = 1
(50, -75) = 1
(132, -22) = 1
(-170, 67) = 0
(-116, -146) = 0
(127, -116) = 1
(126, 175) = 1
(121, 151) = 1
(31, 37) = 1
(-3, -121) = 0
(-67, 73) = 0
(-121, 81) = 0
(-55, 190) = 0
(70, 103) = 1
(146, 103) = 1
(24, -180) = 1
(-173, 192) = 0
(-98, -59) = 0
(40, -53) = 1
(-18, -150) = 0
(-169, -37) = 0
(70, -72) = 1
(28, -18) = 1
(-73, -1) = 0
(-156, 33) = 0
(69, 144) = 1
(73, -13) = 1
(109, -121) = 1
(94, -11) = 1
(-132, 90) = 0
(184, -110) = 1
(150, 65) = 1
(-189, -84) = 0
(82, -55) = 1
(-169, -192) = 0
(166, 182) = 1
(-173, 178) = 0
(158, -7) = 1
(-110, -183) = 0
(157, -153) = 1
(-161, 88) = 0
(-71, -22) = 0
(161, -104) = 1
(-59, 138) = 0
(28, -16) = 1
(120, -35) = 1
(-107, -14) = 0
(-149, 137) = 0
(16, 145) = 1
(123, -100) = 1
(185, -113) = 1
(16, -49) = 1
(170, -142) = 1
(-99, 122) = 0
(-130, 122) = 0
(191, -27) = 1
(119, -149) = 1
(142, -157) = 1
(149, -54) = 1
(50, 64) = 1
(126, 49) = 1
(-52, -46) = 0
(120, -158) = 1
(75, 174) = 1
(-173, -200) = 0
(35, 122) = 1
(65, -162) = 1
(126, 124) = 1
(170, 84) = 1
(126, -152) = 1
(-147, 166) = 0
(91, 6) = 1
(159, -146) = 1
(42, -47) = 1
(143, 118) = 1
(-70, -16) = 0
(-139, -174) = 0
(-42, -87) = 0
(76, -36) = 1
(-200, -120) = 0
(-142, -148) = 0
(87, 179) = 1
(42, -153) = 1
(-3, -41) = 0
(-51, -93) = 0
(45, 28) = 1
(-113, -148) = 0
(128, -80) = 1
(-105, -100) = 0
(80, -82) = 1
(160, -120) = 1
(169, 64) = 1
(-112, 58) = 0
(-147, 4) = 0
(-84, 192) = 0
(156, -85) = 1
(-96, -176) = 0
(-15, -121) = 0
(-100, -173) = 0
(-24, -192) = 0
(-135, 72) = 0
(-65, -120) = 0
(-152, -137) = 0
(-84, 36) = 0
(-123, -13) = 0
(-42, 164) = 0
(193, -30) = 1
(-58, 118) = 0
(131, 97) = 1
(-25, 193) = 0
(28, -190) = 1
(-11, -98) = 0
(-158, 125) = 0
(59, 182) = 1
(-81, -105) = 0
(-23, 100) = 0
(-52, 21) = 0
(150, 6) = 1
(-43, 149) = 0
(-14, -53) = 0
(-186, -144) = 0
(-190, 186) = 0
(23, 92) = 1
(-95, 1) = 0
(8, 91) = 1
(-80, -54) = 0
(21, 177) = 1
(-31, 147) = 0
(-85, 184) = 0
(-65, 0) = 0
(-156, 46) = 0
(-104, 108) = 0
(173, 68) = 1
(109, 165) = 1
(108, 62) = 1
(-116, 47) = 0
(99, 75) = 1
(-108, -76) = 0
(128, 200) = 1
(-65, 199) = 0
(141, 34) = 1
(-114, 52) = 0
(78, -15) = 1
(-53, -64) = 0
(-157, 174) = 0
(131, 189) = 1
(-120, 14) = 0
(-147, -179) = 0
(-195, -147) = 0
(-60, 100) = 0
(16, 181) = 1
(-9, -2) = 0
(-100, 24) = 0
(147, 72) = 1
(153, 123) = 1
(-41, 78) = 0
(-186, 177) = 0
(-49, 150) = 0
(46, 14) = 1
(90, 137) = 1
(57, 121) = 1
(-114, 130) = 0
(-30, 76) = 0
(172, -191) = 1
(67, -154) = 1
(-158, 100) = 0
(-102, 136) = 0
(-160, 98) = 0
(-82, -44) = 0
(40, -40) = 1
(-48, -64) = 0
(-137, 135) = 0
(57, -31) = 1
(-140, -140) = 0
(-164, -105) = 0
(63, -161) = 1
(-116, -28) = 0
(-154, -128) = 0
(-117, -90) = 0
(18, -44) = 1
(181, 98) = 1
(-186, -197) = 0
(-125, 112) = 0
(-108, -77) = 0
(167, 91) = 1
(31, 48) = 1
(192, 140) = 1
(78, -58) = 1
(-72, -122) = 0
(196, -153) = 1
(-94, 116) = 0
(40, -29) = 1
(109, 102) = 1
(200, 34) = 1
(-123, -64) = 0
(-162, 79) = 0
(-53, -33) = 0
(183, 22) = 1
(-167, 42) = 0
(132, 27) = 1
(-15, 80) = 0
(110, 156) = 1
(-70, -45) = 0
(-7, 90) = 0
(-147, 57) = 0
(-120, 31) = 0
(-124, 38) = 0
(142, 41) = 1
(-51, -107) = 0
(-15, 5) = 0
(93, 38) = 1
(-139, 93) = 0
(-122, -14) = 0
(-126, 70) = 0
(11, -26) = 1
(-16, 139) = 0
(181, -17) = 1
(-99, 144) = 0
(194, 192) = 1
(149, 75) = 1
(-53, -38) = 0
(135, 80) = 1
(199, 161) = 1
(-103, -198) = 0
(95, -33) = 1
(27, -96) = 1
(-96, -47) = 0
(51, 89) = 1
(31, -162) = 1
(-179, -135) = 0
(71, -135) = 1
(-15, -176) = 0
(-78, -101) = 0
(-175, 134) = 0
(-120, 83) = 0
(-34, 59) = 0
(115, -168) = 1
(167, 49) = 1
(-147, -3) = 0
(-107, 167) = 0
(76, 172) = 1
(-185, -123) = 0
(136, -46) = 1
(56, 31) = 1
(-42, -61) = 0
(-141, 70) = 0
(64, -102) = 1
(84, -119) = 1
(6, 48) = 1
(-61, 50) = 0
(20, -182) = 1
(-100, -109) = 0
(81, 61) = 1
(110, 37) = 1
(-38, 142) = 0
(-192, 6) = 0
(-128, 60) = 0
(123, -11) = 1
(-193, -149) = 0
(123, -142) = 1
(-129, -31) = 0
(107, -151) = 1
(-88, -105) = 0
(-137, -95) = 0
(96, -169) = 1
(-166, -101) = 0
(-114, -45) = 0
(-66, 121) = 0
(107, -56) = 1
(194, -181) = 1
(-188, -37) = 0
(27, -195) = 1
(161, -1) = 1
(142, 195) = 1
(5, 192) = 1
(172, -64) = 1
(128, 98) = 1
(-45, 91) = 0
(-118, -56) = 0
(85, 94) = 1
(-34, 166) = 0
(-45, 18) = 0
(-196, 146) = 0
(-167, 51) = 0
(-49, -190) = 0
(182, 115) = 1
(130, 41) = 1
(-46, 12) = 0
(-30, -172) = 0
(-57, 53) = 0
(10, 23) = 1
(161, -154) = 1
(108, -175) = 1
(-92, -64) = 0
(71, 175) = 1
(138, -176) = 1
(5, -39) = 1
(-16, -133) = 0
(197, -52) = 1
(55, 190) = 1
(-95, 16) = 0
(-113, -3) = 0
(-66, -121) = 0
(88, 116) = 1
(-35, -44) = 0
(-176, 83) = 0
(103, 56) = 1
(113, -170) = 1
(93, -118) = 1
(-75, -181) = 0
(-190, -117) = 0
(-187, -94) = 0
(-35, -54) = 0
(-6, 6) = 0
(-128, -4) = 0
(-94, -104) = 0
(136, 107) = 1
(-195, -108) = 0
(-140, -143) = 0
(98, 23) = 1
(56, -164) = 1
(7, 32) = 1
(61, 123) = 1
(64, 138) = 1
(109, 157) = 1
(10, 186) = 1
(113, 159) = 1
(-76, 119) = 0
(-30, -32) = 0
(136, 21) = 1
(-102, -39) = 0
(145, 158) = 1
(6, -51) = 1
(124, -172) = 1
(-163, 25) = 0
(95, -159) = 1
(-119, 92) = 0
(-44, -59) = 0
(-5, -196) = 0
(182, 11) = 1
(14, -129) = 1
(-121, 156) = 0
(-97, 43) = 0
(-28, -27) = 0
(127, -171) = 1
(-140, -107) = 0
(-174, 22) = 0
(-144, 24) = 0
(54, -182) = 1
(-135, -172) = 0
(21, -151) = 1
(186, 82) = 1
(-12, 88) = 0
(140, -42) = 1
(-149, -192) = 0
(19, -116) = 1
(-122, -196) = 0
(108, -137) = 1
(-196, 17) = 0
(-88, 200) = 0
(67, -173) = 1
(127, -67) = 1
(67, -183) = 1
(-186, 45) = 0
(-184, -62) = 0
(-124, -144) = 0
(-68, 119) = 0
(24, 28) = 1
(-118, -11) = 0
(-63, -158) = 0
(-84, -6) = 0
(-81, 162) = 0
(-198, 129) = 0
(170, 11) = 1
(59, 30) = 1
(185, 22) = 1
(-173, -21) = 0
(170, -184) = 1
(60, 83) = 1
(181, 157) = 1
(-121, 195) = 0
(41, 28) = 1
(-171, -95) = 0
(-153, -157) = 0
(-95, 139) = 0
(-164, 192) = 0
(150, 192) = 1
(-31, -39) = 0
(-139, -162) = 0
(97, -38) = 1
(179, 35) = 1
(-30, -90) = 0
(153, -66) = 1
(-45, 23) = 0
(-20, -15) = 0
(-32, -51) = 0
(7, -155) = 1
(53, -42) = 1
(-180, -15) = 0
(-121, -188) = 0
(-129, 159) = 0
(177, 33) = 1
(-104, -196) = 0
(-145, -142) = 0
(112, 168) = 1
(46, -199) = 1
(176, -25) = 1
(74, 24) = 1
(-32, -191) = 0
(94, 21) = 1
(-170, -127) = 0
(-179, 29) = 0
(-72, 12) = 0
(-35, -120) = 0
(-29, -72) = 0
(11, -195) = 1
(151, -143) = 1
(-128, 59) = 0
(179, -1) = 1
(50, -23) = 1
(160, 194) = 1
(-29, -200) = 0
(-6, -22) = 0
(129, -182) = 1
(-28, -94) = 0
(-63, -125) = 0
(-100, 91) = 0
(-178, -182) = 0
(-26, 13) = 0
(156, 30) = 1
(109, 156) = 1
(193, -60) = 1
(124, -12) = 1
(-92, 178) = 0
(-103, 198) = 0
(164, -13) = 1
(-1, 115) = 1
(138, 128) = 1
(-149, -24) = 0
(-5, 197) = 0
(-94, -26) = 0
(138, -105) = 1
(-186, 71) = 0
(93, 7) = 1
(113, 77) = 1
(90, 33) = 1
(199, 73) = 1
(18, 125) = 1
(-69, 139) = 0
(-182, 19) = 0
(192, 70) = 1
(-104, 173) = 0
(-124, 100) = 0
(-6, 93) = 0
(194, -45) = 1
(159, -17) = 1
(81, 21) = 1
(-154, -136) = 0
(2, 127) = 1
(-30, 78) = 0
(-124, 16) = 0
(97, -185) = 1
(-31, -108) = 0
(-158, -129) = 0
(128, 175) = 1
(-38, -188) = 0
(-55, 155) = 0
(38, -24) = 1
(170, -172) = 1
(-196, -112) = 0
(-182, 12) = 0
(50, 14) = 1
(-54, 122) = 0
(105, -39) = 1
(-28, -132) = 0
(146, -185) = 1
(9, 66) = 1
(151, -94) = 1
(-49, 149) = 0
(-104, -11) = 0
(92, -194) = 1
(-89, -97) = 0
(-151, 126) = 0
(75, -164) = 1
(-62, -30) = 0
(10, -140) = 1
(-173, -190) = 0
(27, -78) = 1
(-24, -127) = 0
(7, -90) = 1
(-93, 95) = 0
(-182, -193) = 0
(-107, -143) = 0
(46, -200) = 1
(49, 136) = 1
(-20, -190) = 0
(-101, -47) = 0
(84, -83) = 1
(-106, -45) = 0
(-125, 161) = 0
(154, 156) = 1
(-47, 61) = 0
(-111, -193) = 0
(-12, -19) = 0
(83, -151) = 1
(35, -165) = 1
(-80, 123) = 0
(71, 159) = 1
(-99, -80) = 0
(1, 30) = 1
(-145, -189) = 0
(-155, -46) = 0
(-119, -71) = 0
(-18, -11) = 0
(151, 170) = 1
(151, 196) = 1
(32, 148) = 1
(-93, 82) = 0
(121, -157) = 1
(109, 144) = 1
(-2, 31) = 0
(-3, 74) = 0
(-80, 124) = 0
(193, -106) = 1
(-141, -6) = 0
(8, -17) = 1
(31, -121) = 1
(97, -151) = 1
(-144, 62) = 0
(154, -161) = 1
(-198, 118) = 0
(44, -110) = 1
(166, 107) = 1
(90, -190) = 1
(-152, -179) = 0
(28, -66) = 1
(78, 116) = 1
(105, -41) = 1
(-78, 49) = 0
(113, 175) = 1
(-152, -55) = 0
(53, 65) = 1
(151, -149) = 1
(174, -118) = 1
(-183, 116) = 0
(-181, 77) = 0
(155, 9) = 1
(155, -166) = 1
(-152, -28) = 0
(-53, -50) = 0
(131, 126) = 1
(182, -161) = 1
(-33, -86) = 0
(177, 26) = 1
(-45, -123) = 0
(47, 119) = 1
(81, 46) = 1
(176, -110) = 1
(15, -21) = 1
(180, -178) = 1
(3, -132) = 1
(-108, -8) = 0
(104, -130) = 1
(-87, -162) = 0
(-104, -12) = 0
(-172, -50) = 0
(37, -82) = 1
(-134, 9) = 0
(-24, -60) = 0
(140, 28) = 1
(45, -141) = 1
(-66, -60) = 0
(196, 68) = 1
(-122, -45) = 0
(-139, -47) = 0
(117, -110) = 1
(178, -175) = 1
(126, -108) = 1
(87, -135) = 1
(101, -123) = 1
(-167, -130) = 0
(-120, 95) = 0
(81, -28) = 1
(104, -131) = 1
(38, -103) = 1
(-73, -134) = 0
(73, -72) = 1
(133, 126) = 1
(-156, 196) = 0
(188, 125) = 1
(119, -98) = 1
(-48, 156) = 0
(166, 57) = 1
(1, -70) = 0
(-130, 18) = 0
(-20, -142) = 0
(18, 83) = 1
(33, -75) = 1
(100, -69) = 1
(146, 8) = 1
(-51, -189) = 0
(-161, -24) = 0
(-141, 172) = 0
(-121, 90) = 0
(-101, -52) = 0
(99, -15) = 1
(-141, 98) = 0
(18, 38) = 1
(-7, 17) = 0
(-30, 195) = 0
(41, 75) = 1
(-174, -108) = 0
(16, -180) = 1
(-172, 157) = 0
(122, 48) = 1
(148, -80) = 1
(68, 99) = 1
(-148, 38) = 0
(59, -10) = 1
(98, 102) = 1
(174, 193) = 1
(32, 82) = 1
(-14, 129) = 0
(-113, 195) = 0
(-101, -3) = 0
(4, -121) = 1
(47, -38) = 1
(96, 165) = 1
(34, 105) = 1
(-45, 84) = 0
(-5, 79) = 0
(65, -147) = 1
(98, 62) = 1
(200, -23) = 1
(-29, 141) = 0
(-79, 132) = 0
(-61, 17) = 0
(194, 5) = 1
(-91, 18) = 0
(-61, 27) = 0
(-193, -138) = 0
(-140, -127) = 0
(143, 124) = 1
(-96, -1) = 0
(120, -171) = 1
(83, 186) = 1
(37, -26) = 1
(-30, -62) = 0
(-88, 142) = 0
(170, -153) = 1
(-41, 31) = 0
(-10, 137) = 0
(61, -178) = 1
(-147, -109) = 0
(-101, 81) = 0
(-35, -119) = 0
(75, 180) = 1
(138, -101) = 1
(-67, -145) = 0
(-23, -108) = 0
(-55, -182) = 0
(-19, -38) = 0
(-50, -99) = 0
(186, 57) = 1
(-121, 65) = 0
(-102, 12) = 0
(-121, 73) = 0
(31, 91) = 1
(7, 39) = 1
(-104, 98) = 0
(-180, -179) = 0
(-182, -38) = 0
(9, 2) = 1
(132, 180) = 1
(91, -147) = 1
(-98, -114) = 0
(-117, -122) = 0
(33, -70) = 1
(-34, 98) = 0
(-32, -144) = 0
(88, -178) = 1
(-39, 126) = 0
(-19, 175) = 0
(-127, 176) = 0
(-126, -157) = 0
(91, 138) = 1
(140, 199) = 1
(-93, 58) = 0
(-185, 100) = 0
(-41, -10) = 0
(-75, -20) = 0
(182, -38) = 1
(199, -141) = 1
(16, -106) = 1
(190, 11) = 1
(72, 177) = 1
(-129, -47) = 0
(161, -101) = 1
(8, -92) = 1
(-7, -75) = 0
(109, 25) = 1
(-39, -92) = 0
(-193, -98) = 0
(-115, 44) = 0
(59, 192) = 1
(-25, 9) = 0
(-18, 121) = 0
(131, 83) = 1
(81, 19) = 1
(-46, 182) = 0
(63, -8) = 1
(175, 131) = 1
(-142, 44) = 0
(-183, -88) = 0
(-179, 27) = 0
(-188, -177) = 0
(139, -189) = 1
(91, 153) = 1
(-157, -34) = 0
(103, -96) = 1
(-1, 86) = 1
(-143, -130) = 0
(-1, -112) = 0
(73, 169) = 1
(155, -26) = 1
(-89, 132) = 0
(-86, 71) = 0
(179, -79) = 1
(-157, 90) = 0
(-16, 12) = 0
(-71, -115) = 0
(-64, -5) = 0
(-71, -131) = 0
(88, 76) = 1
(-107, -59) = 0
(47, 108) = 1
(-153, -18) = 0
(-131, -71) = 0
(-67, 70) = 0
(25, -111) = 1
(-143, -9) = 0
(-23, -6) = 0
(46, -57) = 1
(123, 153) = 1
(-97, 191) = 0
(-38, 87) = 0
(98, -43) = 1
(105, -75) = 1
(21, 0) = 1
(0, 144) = 1
(-137, 95) = 0
(-57, 58) = 0
(-13, 68) = 0
(-129, -180) = 0
(84, -192) = 1
(121, 109) = 1
(5, -43) = 1
(-25, -79) = 0
(-195, 145) = 0
(155, 5) = 1
(33, -118) = 1
(45, -165) = 1
(-98, -125) = 0
(-175, -21) = 0
(-129, -25) = 0
(40, -55) = 1
(-147, -132) = 0
(-19, 174) = 0
(-167, -199) = 0
(-131, -28) = 0
(6, 123) = 1
(11, -128) = 1
(-190, 106) = 0
(41, 180) = 1
(-31, -49) = 0
(-151, 35) = 0
(116, 194) = 1
(59, -4) = 1
(-137, -60) = 0
(167, 148) = 1
(142, 173) = 1
(-178, 116) = 0
(-86, -199) = 0
(-145, -136) = 0
(-32, -103) = 0
(-85, 179) = 0
(121, -172) = 1
(-110, 28) = 0
(-192, -104) = 0
(153, -135) = 1
(84, 175) = 1
(34, -199) = 1
(110, -153) = 1
(48, -141) = 1
(-173, -145) = 0
(173, -162) = 1
(-172, 133) = 0
(-171, -170) = 0
(-36, 30) = 0
(-34, -154) = 0
(-74, 41) = 0
(81, -130) = 1
(51, 61) = 1
(-98, -176) = 0
(156, 19) = 1
(-183, 130) = 0
(-79, 179) = 0
(-26, -74) = 0
(43, -80) = 1
(16, 30) = 1
(17, -196) = 1
(-104, -40) = 0
(-85, 124) = 0
(47, 199) = 1
(97, 49) = 1
(60, 135) = 1
(120, 139) = 1
(-124, 41) = 0
(-66, 61) = 0
(-154, -197) = 0
(-101, 39) = 0
(-35, -45) = 0
(-154, 80) = 0
(-7, 46) = 0
(75, 135) = 1
(-65, 130) = 0
(-45, -12) = 0
(163, 33) = 1
(-33, -45) = 0
(31, -27) = 1
(14, 115) = 1
(50, 49) = 1
(120, 73) = 1
(-135, -2) = 0
(4, -57) = 1
(74, 170) = 1
(-145, 199) = 0
(114, 182) = 1
(143, -78) = 1
(85, -154) = 1
(20, -102) = 1
(-111, 158) = 0
(33, 43) = 1
(164, 58) = 1
(143, 81) = 1
(-162, -81) = 0
(187, -58) = 1
(-34, 37) = 0
(172, 90) = 1
(63, -47) = 1
(-95, -178) = 0
(-157, 144) = 0
(-198, 165) = 0
(23, 198) = 1
(84, -120) = 1
(-103, 100) = 0
(197, -31) = 1
(147, -60) = 1
(49, 92) = 1
(179, -58) = 1
(-76, 166) = 0
(2, -107) = 1
(-36, -88) = 0
(93, 2) = 1
(76, 65) = 1
(-104, -107) = 0
(-142, 95) = 0
(200, 95) = 1
(200, 27) = 1
(-47, -58) = 0
(87, -112) = 1
(99, 99) = 1
(15, 192) = 1
(122, 179) = 1
(-29, 16) = 0
(14, 47) = 1
(-52, -105) = 0
(-28, -145) = 0
(-10, -118) = 0
(-179, 183) = 0
(24, -186) = 1
(-196, -170) = 0
(80, 28) = 1
(43, -158) = 1
(-14, -39) = 0
(183, -21) = 1
(42, -144) = 1
(37, -33) = 1
(-172, -85) = 0
(15, -99) = 1
(119, 198) = 1
(35, -179) = 1
(-189, 9) = 0
(-114, -4) = 0
(42, -187) = 1
(104, 30) = 1
(-171, -69) = 0
(-93, -154) = 0
(-126, 108) = 0
(54, -131) = 1
(-44, 155) = 0
(181, -84) = 1
(15, 38) = 1
(114, -123) = 1
(-116, 166) = 0
(-46, -14) = 0
(6, -186) = 1
(-67, -55) = 0
(43, 39) = 1
(183, 81) = 1
(-121, 152) = 0
(-198, 156) = 0
(120, 132) = 1
(19, 31) = 1
(-109, -107) = 0
(-177, 145) = 0
(76, -144) = 1
(15, -130) = 1
(81, -6) = 1
(67, 114) = 1
(112, 105) = 1
(0, 104) = 1
(-188, 73) = 0
(59, -9) = 1
(137, 27) = 1
(-109, -182) = 0
(81, 89) = 1
(81, 79) = 1
(-103, 163) = 0
(109, 77) = 1
(138, 87) = 1
(-47, 57) = 0
(-72, 134) = 0
(184, 114) = 1
(65, -168) = 1
(-193, 181) = 0
(183, -112) = 1
(108, -67) = 1
(77, 67) = 1
(-44, 120) = 0
(153, -118) = 1
(-195, 182) = 0
(-175, -175) = 0
(166, -167) = 1
(6, 112) = 1
(-17, 35) = 0
(-50, 1) = 0
(-75, 98) = 0
(-107, 95) = 0
(114, -90) = 1
(57, 100) = 1
(188, 20) = 1
(112, 126) = 1
(164, 180) = 1
(186, -124) = 1
(89, -1) = 1
(123, 88) = 1
(91, 84) = 1
(6, -200) = 1
(100, -151) = 1
(-187, 29) = 0
(-133, 122) = 0
(163, 149) = 1
(-41, -55) = 0
(1, 57) = 1
(-165, 14) = 0
(186, 134) = 1
(137, 18) = 1
(8, 100) = 1
(172, 136) = 1
(100, -166) = 1
(13, 106) = 1
(127, 63) = 1
(53, 19) = 1
(98, 127) = 1
(-50, -25) = 0
(131, 26) = 1
(156, 14) = 1
(45, -122) = 1
(-95, 194) = 0
(112, -93) = 1
(-4, -127) = 0
(152, -168) = 1
(-45, 65) = 0
(-15, 119) = 0
(-53, 112) = 0
(193, -150) = 1
(-135, 196) = 0
(-7, 33) = 0
(-148, -40) = 0
(198, -177) = 1
(156, 160) = 1
(106, 21) = 1
(153, 47) = 1
(137, -183) = 1
(29, 103) = 1
(-83, 54) = 0
(146, -159) = 1
(190, -8) = 1
(-139, 10) = 0
(27, 179) = 1
(51, -167) = 1
(-197, -156) = 0
(138, -148) = 1
(-114, -118) = 0
(86, -55) = 1
(178, -158) = 1
(27, -42) = 1
(149, 196) = 1
